"<a href=""/wiki/Joyful_Noise_(film)"" title=""Joyful Noise (film)"">Joyful Noise</a>","2012"
"<a href=""/wiki/Beauty_and_the_Beast_(1991_film)"" title=""Beauty and the Beast (1991 film)"">Beauty and the Beast</a>","2012"
"Albatross","2012"
"The Divide","2012"
"Don't Go in the Woods","2012"
"Sing Your Song","2012"
"<a href=""/wiki/Haywire_(2011_film)"" title=""Haywire (2011 film)"">Haywire</a>","2012"
"<a href=""/wiki/Red_Tails"" title=""Red Tails"">Red Tails</a>","2012"
"<a href=""/wiki/Underworld:_Awakening"" title=""Underworld: Awakening"">Underworld: Awakening</a>","2012"
"Coriolanus","2012"
"The Flowers of War","2012"
"Fullmetal Alchemist: The Sacred Star of Milos","2012"
"W.E.","2012"
"<a href=""/wiki/The_Grey_(film)"" title=""The Grey (film)"">The Grey</a>","2012"
"<a href=""/wiki/Man_on_a_Ledge"" title=""Man on a Ledge"">Man on a Ledge</a>","2012"
"<a href=""/wiki/One_for_the_Money_(film)"" title=""One for the Money (film)"">One for the Money</a>","2012"
"Amador","2012"
"Declaration of War","2012"
"Lula, Son of Brazil","2012"
"The Wicker Tree","2012"
"<a href=""/wiki/Big_Miracle"" title=""Big Miracle"">Big Miracle</a>","2012"
"<a href=""/wiki/Chronicle_(film)"" title=""Chronicle (film)"">Chronicle</a>","2012"
"<a href=""/wiki/The_Woman_in_Black_(2012_film)"" title=""The Woman in Black (2012 film)"">The Woman in Black</a>","2012"
"<a href=""/wiki/Journey_2:_The_Mysterious_Island"" title=""Journey 2: The Mysterious Island"">Journey 2: The Mysterious Island</a>","2012"
"<a href=""/wiki/Safe_House_(2012_film)"" title=""Safe House (2012 film)"">Safe House</a>","2012"
"<a href=""/wiki/The_Vow_(2012_film)"" title=""The Vow (2012 film)"">The Vow</a>","2012"
"<a href=""/wiki/Star_Wars:_Episode_I_%E2%80%93_The_Phantom_Menace"" title=""Star Wars: Episode I – The Phantom Menace"">Star Wars: Episode I – The Phantom Menace</a>","2012"
"Exit Strategy","2012"
"Rampart","2012"
"<a href=""/wiki/Arrietty"" title=""Arrietty"">The Secret World of Arrietty</a>","2012"
"<a href=""/wiki/Ghost_Rider:_Spirit_of_Vengeance"" title=""Ghost Rider: Spirit of Vengeance"">Ghost Rider: Spirit of Vengeance</a>","2012"
"<a href=""/wiki/This_Means_War_(film)"" title=""This Means War (film)"">This Means War</a>","2012"
"<a href=""/wiki/Act_of_Valor"" title=""Act of Valor"">Act of Valor</a>","2012"
"<a href=""/wiki/Gone_(2012_film)"" title=""Gone (2012 film)"">Gone</a>","2012"
"<a href=""/wiki/Good_Deeds"" title=""Good Deeds"">Good Deeds</a>","2012"
"<a href=""/wiki/Wanderlust_(2012_film)"" title=""Wanderlust (2012 film)"">Wanderlust</a>","2012"
"This Is Not a Film","2012"
"<a href=""/wiki/The_Lorax_(film)"" title=""The Lorax (film)"">Dr. Seuss' The Lorax</a>","2012"
"<a href=""/wiki/Project_X_(2012_film)"" title=""Project X (2012 film)"">Project X</a>","2012"
"Being Flynn","2012"
"Tim and Eric's Billion Dollar Movie","2012"
"<a href=""/wiki/John_Carter_(film)"" title=""John Carter (film)"">John Carter</a>","2012"
"<a href=""/wiki/Silent_House_(film)"" title=""Silent House (film)"">Silent House</a>","2012"
"<a href=""/wiki/A_Thousand_Words_(film)"" title=""A Thousand Words (film)"">A Thousand Words</a>","2012"
"Attenberg","2012"
"The Ballad of Genesis and Lady Jaye","2012"
"Footnote","2012"
"Friends with Kids","2012"
"Jiro Dreams of Sushi","2012"
"Salmon Fishing in the Yemen","2012"
"Gerhard Richter Painting","2012"
"<a href=""/wiki/21_Jump_Street_(film)"" title=""21 Jump Street (film)"">21 Jump Street</a>","2012"
"Casa de Mi Padre","2012"
"Jeff, Who Lives at Home","2012"
"<a href=""/wiki/The_Hunger_Games_(film)"" title=""The Hunger Games (film)"">The Hunger Games</a>","2012"
"The Raid: Redemption","2012"
"A Royal Affair","2012"
"<a href=""/wiki/Mirror_Mirror_(film)"" title=""Mirror Mirror (film)"">Mirror Mirror</a>","2012"
"<a href=""/wiki/Wrath_of_the_Titans"" title=""Wrath of the Titans"">Wrath of the Titans</a>","2012"
"Goon","2012"
"<a href=""/wiki/Titanic_(1997_film)"" title=""Titanic (1997 film)"">Titanic</a>","2012"
"<a href=""/wiki/American_Reunion"" title=""American Reunion"">American Reunion</a>","2012"
"Comic-Con Episode IV: A Fan's Hope","2012"
"Damsels in Distress","2012"
"Keyhole","2012"
"Surviving Progress","2012"
"We Have a Pope","2012"
"<a href=""/wiki/The_Cabin_in_the_Woods"" title=""The Cabin in the Woods"">The Cabin in the Woods</a>","2012"
"<a href=""/wiki/Lockout_(film)"" title=""Lockout (film)"">Lockout</a>","2012"
"<a href=""/wiki/The_Three_Stooges_(2012_film)"" title=""The Three Stooges (2012 film)"">The Three Stooges</a>","2012"
"Monsieur Lazhar","2012"
"<a href=""/wiki/Chimpanzee_(film)"" title=""Chimpanzee (film)"">Chimpanzee</a>","2012"
"<a href=""/wiki/The_Lucky_One_(film)"" title=""The Lucky One (film)"">The Lucky One</a>","2012"
"<a href=""/wiki/Think_Like_a_Man"" title=""Think Like a Man"">Think Like a Man</a>","2012"
"Darling Companion","2012"
"Fightville","2012"
"Jesus Henry Christ","2012"
"Marley","2012"
"Payback","2012"
"<a href=""/wiki/The_Five-Year_Engagement"" title=""The Five-Year Engagement"">The Five-Year Engagement</a>","2012"
"<a href=""/wiki/The_Pirates!_In_an_Adventure_with_Scientists!"" title=""The Pirates! In an Adventure with Scientists!"">The Pirates! In an Adventure with Scientists!</a>","2012"
"<a href=""/wiki/The_Raven_(2012_film)"" title=""The Raven (2012 film)"">The Raven</a>","2012"
"<a href=""/wiki/Safe_(2012_film)"" title=""Safe (2012 film)"">Safe</a>","2012"
"Headhunters","2012"
"Sound of My Voice","2012"
"<a href=""/wiki/The_Avengers_(2012_film)"" title=""The Avengers (2012 film)"">The Avengers</a>","2012"
"The Best Exotic Marigold Hotel","2012"
"First Position","2012"
"<a href=""/wiki/Dark_Shadows_(film)"" title=""Dark Shadows (film)"">Dark Shadows</a>","2012"
"Under African Skies","2012"
"Where Do We Go Now?","2012"
"<a href=""/wiki/The_Dictator_(2012_film)"" title=""The Dictator (2012 film)"">The Dictator</a>","2012"
"Rust and Bone","2012"
"<a href=""/wiki/Battleship_(film)"" title=""Battleship (film)"">Battleship</a>","2012"
"<a href=""/wiki/What_to_Expect_When_You%27re_Expecting_(film)"" title=""What to Expect When You're Expecting (film)"">What to Expect When You're Expecting</a>","2012"
"Beyond the Black Rainbow","2012"
"Crooked Arrows","2012"
"Entrance","2012"
"Fury","2012"
"Hysteria","2012"
"Lovely Molly","2012"
"Mansome","2012"
"Polisse","2012"
"Virginia","2012"
"<a href=""/wiki/Chernobyl_Diaries"" title=""Chernobyl Diaries"">Chernobyl Diaries</a>","2012"
"<a href=""/wiki/Men_in_Black_3"" title=""Men in Black 3"">Men in Black 3</a>","2012"
"Moonrise Kingdom","2012"
"Oslo, August 31st","2012"
"5 Broken Cameras","2012"
"<a href=""/wiki/Snow_White_and_the_Huntsman"" title=""Snow White and the Huntsman"">Snow White and the Huntsman</a>","2012"
"Piranha 3DD","2012"
"<a href=""/wiki/Madagascar_3:_Europe%27s_Most_Wanted"" title=""Madagascar 3: Europe's Most Wanted"">Madagascar 3: Europe's Most Wanted</a>","2012"
"<a href=""/wiki/Prometheus_(2012_film)"" title=""Prometheus (2012 film)"">Prometheus</a>","2012"
"Lola Versus","2012"
"Safety Not Guaranteed","2012"
"<a href=""/wiki/Rock_of_Ages_(2012_film)"" title=""Rock of Ages (2012 film)"">Rock of Ages</a>","2012"
"<a href=""/wiki/That%27s_My_Boy_(2012_film)"" title=""That's My Boy (2012 film)"">That's My Boy</a>","2012"
"The Woman in the Fifth","2012"
"Your Sister's Sister","2012"
"Kumaré","2012"
"<a href=""/wiki/Abraham_Lincoln:_Vampire_Hunter"" title=""Abraham Lincoln: Vampire Hunter"">Abraham Lincoln: Vampire Hunter</a>","2012"
"<a href=""/wiki/Brave_(2012_film)"" title=""Brave (2012 film)"">Brave</a>","2012"
"<a href=""/wiki/Seeking_a_Friend_for_the_End_of_the_World"" title=""Seeking a Friend for the End of the World"">Seeking a Friend for the End of the World</a>","2012"
"The Invisible War","2012"
"To Rome with Love","2012"
"Beasts of the Southern Wild","2012"
"<a href=""/wiki/Madea%27s_Witness_Protection"" title=""Madea's Witness Protection"">Madea's Witness Protection</a>","2012"
"<a href=""/wiki/Magic_Mike"" title=""Magic Mike"">Magic Mike</a>","2012"
"<a href=""/wiki/People_Like_Us_(2012_film)"" title=""People Like Us (2012 film)"">People Like Us</a>","2012"
"<a href=""/wiki/Ted_(film)"" title=""Ted (film)"">Ted</a>","2012"
"A Burning Hot Summer","2012"
"Last Ride","2012"
"Neil Young Journeys","2012"
"Take This Waltz","2012"
"Unforgivable","2012"
"<a href=""/wiki/The_Amazing_Spider-Man_(2012_film)"" title=""The Amazing Spider-Man (2012 film)"">The Amazing Spider-Man</a>","2012"
"<a href=""/wiki/Katy_Perry:_Part_of_Me"" title=""Katy Perry: Part of Me"">Katy Perry: Part of Me</a>","2012"
"<a href=""/wiki/Savages_(2012_film)"" title=""Savages (2012 film)"">Savages</a>","2012"
"Collaborator","2012"
"<a href=""/wiki/Ice_Age:_Continental_Drift"" title=""Ice Age: Continental Drift"">Ice Age: Continental Drift</a>","2012"
"Farewell, My Queen","2012"
"The Imposter","2012"
"Union Square","2012"
"Shut Up and Play the Hits","2012"
"<a href=""/wiki/The_Dark_Knight_Rises"" title=""The Dark Knight Rises"">The Dark Knight Rises</a>","2012"
"The Queen of Versailles","2012"
"Iron Sky","2012"
"Ruby Sparks","2012"
"<a href=""/wiki/Step_Up_Revolution"" title=""Step Up Revolution"">Step Up Revolution</a>","2012"
"<a href=""/wiki/The_Watch_(2012_film)"" title=""The Watch (2012 film)"">The Watch</a>","2012"
"Ai Weiwei: Never Sorry","2012"
"Killer Joe","2012"
"Searching for Sugar Man","2012"
"<a href=""/wiki/Diary_of_a_Wimpy_Kid:_Dog_Days_(film)"" title=""Diary of a Wimpy Kid: Dog Days (film)"">Diary of a Wimpy Kid: Dog Days</a>","2012"
"<a href=""/wiki/Total_Recall_(2012_film)"" title=""Total Recall (2012 film)"">Total Recall</a>","2012"
"360","2012"
"Celeste and Jesse Forever","2012"
"<a href=""/wiki/Hope_Springs_(2012_film)"" title=""Hope Springs (2012 film)"">Hope Springs</a>","2012"
"<a href=""/wiki/The_Bourne_Legacy_(film)"" title=""The Bourne Legacy (film)"">The Bourne Legacy</a>","2012"
"<a href=""/wiki/The_Campaign_(film)"" title=""The Campaign (film)"">The Campaign</a>","2012"
"2 Days in New York","2012"
"<a href=""/wiki/The_Odd_Life_of_Timothy_Green"" title=""The Odd Life of Timothy Green"">The Odd Life of Timothy Green</a>","2012"
"Ek Tha Tiger","2012"
"<a href=""/wiki/The_Expendables_2"" title=""The Expendables 2"">The Expendables 2</a>","2012"
"<a href=""/wiki/ParaNorman"" title=""ParaNorman"">ParaNorman</a>","2012"
"<a href=""/wiki/Sparkle_(2012_film)"" title=""Sparkle (2012 film)"">Sparkle</a>","2012"
"Compliance","2012"
"Cosmopolis","2012"
"Robot & Frank","2012"
"<a href=""/wiki/Hit_and_Run_(2012_film)"" title=""Hit and Run (2012 film)"">Hit and Run</a>","2012"
"<a href=""/wiki/The_Apparition"" title=""The Apparition"">The Apparition</a>","2012"
"<a href=""/wiki/Premium_Rush"" title=""Premium Rush"">Premium Rush</a>","2012"
"<a href=""/wiki/Lawless_(film)"" title=""Lawless (film)"">Lawless</a>","2012"
"<a href=""/wiki/The_Oogieloves_in_the_Big_Balloon_Adventure"" title=""The Oogieloves in the Big Balloon Adventure"">The Oogieloves in the Big Balloon Adventure</a>","2012"
"The Ambassador","2012"
"<a href=""/wiki/The_Possession"" title=""The Possession"">The Possession</a>","2012"
"For a Good Time, Call...","2012"
"<a href=""/wiki/The_Cold_Light_of_Day_(2012_film)"" title=""The Cold Light of Day (2012 film)"">The Cold Light of Day</a>","2012"
"<a href=""/wiki/The_Words_(film)"" title=""The Words (film)"">The Words</a>","2012"
"<a href=""/wiki/Raiders_of_the_Lost_Ark"" title=""Raiders of the Lost Ark"">Raiders of the Lost Ark: The IMAX Experience</a>","2012"
"Anna Karenina","2012"
"Detropia","2012"
"Raaz 3D","2012"
"<a href=""/wiki/Resident_Evil:_Retribution"" title=""Resident Evil: Retribution"">Resident Evil: Retribution</a>","2012"
"<a href=""/wiki/Finding_Nemo"" title=""Finding Nemo"">Finding Nemo 3D</a>","2012"
"Arbitrage","2012"
"Barfi!","2012"
"The Master","2012"
"Stolen","2012"
"Amour","2012"
"<a href=""/wiki/Dredd"" title=""Dredd"">Dredd</a>","2012"
"<a href=""/wiki/End_of_Watch"" title=""End of Watch"">End of Watch</a>","2012"
"<a href=""/wiki/House_at_the_End_of_the_Street"" title=""House at the End of the Street"">House at the End of the Street</a>","2012"
"<a href=""/wiki/Trouble_with_the_Curve"" title=""Trouble with the Curve"">Trouble with the Curve</a>","2012"
"Diana Vreeland: The Eye Has to Travel","2012"
"Head Games","2012"
"The Perks of Being a Wallflower","2012"
"<a href=""/wiki/Magical_Mystery_Tour_(film)"" title=""Magical Mystery Tour (film)"">Magical Mystery Tour</a>","2012"
"<a href=""/wiki/Hotel_Transylvania"" title=""Hotel Transylvania"">Hotel Transylvania</a>","2012"
"<a href=""/wiki/Looper_(film)"" title=""Looper (film)"">Looper</a>","2012"
"<a href=""/wiki/Won%27t_Back_Down_(film)"" title=""Won't Back Down (film)"">Won't Back Down</a>","2012"
"The Waiting Room","2012"
"<a href=""/wiki/Frankenweenie_(2012_film)"" title=""Frankenweenie (2012 film)"">Frankenweenie</a>","2012"
"<a href=""/wiki/Pitch_Perfect"" title=""Pitch Perfect"">Pitch Perfect</a>","2012"
"<a href=""/wiki/Taken_2"" title=""Taken 2"">Taken 2</a>","2012"
"It's Such a Beautiful Day","2012"
"The Oranges","2012"
"The Paperboy","2012"
"<a href=""/wiki/Argo_(2012_film)"" title=""Argo (2012 film)"">Argo</a>","2012"
"<a href=""/wiki/Here_Comes_the_Boom"" title=""Here Comes the Boom"">Here Comes the Boom</a>","2012"
"<a href=""/wiki/Seven_Psychopaths"" title=""Seven Psychopaths"">Seven Psychopaths</a>","2012"
"<a href=""/wiki/Sinister_(film)"" title=""Sinister (film)"">Sinister</a>","2012"
"3,2,1... Frankie Go Boom","2012"
"Nobody Walks","2012"
"Smashed","2012"
"Holy Motors","2012"
"<a href=""/wiki/Alex_Cross_(film)"" title=""Alex Cross (film)"">Alex Cross</a>","2012"
"<a href=""/wiki/Paranormal_Activity_4"" title=""Paranormal Activity 4"">Paranormal Activity 4</a>","2012"
"The Sessions","2012"
"<a href=""/wiki/Chasing_Mavericks"" title=""Chasing Mavericks"">Chasing Mavericks</a>","2012"
"<a href=""/wiki/Cloud_Atlas_(film)"" title=""Cloud Atlas (film)"">Cloud Atlas</a>","2012"
"<a href=""/wiki/Fun_Size"" title=""Fun Size"">Fun Size</a>","2012"
"<a href=""/wiki/Silent_Hill:_Revelation"" title=""Silent Hill: Revelation"">Silent Hill: Revelation</a>","2012"
"<a href=""/wiki/Skyfall"" title=""Skyfall"">Skyfall</a>","2012"
"Pusher","2012"
"<a href=""/wiki/Flight_(2012_film)"" title=""Flight (2012 film)"">Flight</a>","2012"
"<a href=""/wiki/The_Man_with_the_Iron_Fists"" title=""The Man with the Iron Fists"">The Man with the Iron Fists</a>","2012"
"<a href=""/wiki/Wreck-It_Ralph"" title=""Wreck-It Ralph"">Wreck-It Ralph</a>","2012"
"Amber Alert","2012"
"The Bay","2012"
"The Details","2012"
"A Late Quartet","2012"
"A Liar's Autobiography","2012"
"North Sea Texas","2012"
"This Must Be the Place","2012"
"In Their Skin","2012"
"Lincoln","2012"
"Jab Tak Hai Jaan","2012"
"<a href=""/wiki/The_Twilight_Saga:_Breaking_Dawn_%E2%80%93_Part_2"" title=""The Twilight Saga: Breaking Dawn – Part 2"">The Twilight Saga: Breaking Dawn – Part 2</a>","2012"
"Chasing Ice","2012"
"Silver Linings Playbook","2012"
"<a href=""/wiki/Life_of_Pi_(film)"" title=""Life of Pi (film)"">Life of Pi</a>","2012"
"<a href=""/wiki/Red_Dawn_(2012_film)"" title=""Red Dawn (2012 film)"">Red Dawn</a>","2012"
"<a href=""/wiki/Rise_of_the_Guardians"" title=""Rise of the Guardians"">Rise of the Guardians</a>","2012"
"Nativity 2: Danger in the Manger","2012"
"Hitchcock","2012"
"<a href=""/wiki/The_Collection_(film)"" title=""The Collection (film)"">The Collection</a>","2012"
"<a href=""/wiki/Killing_Them_Softly"" title=""Killing Them Softly"">Killing Them Softly</a>","2012"
"Talaash: The Answer Lies Within","2012"
"<a href=""/wiki/Playing_for_Keeps_(2012_film)"" title=""Playing for Keeps (2012 film)"">Playing for Keeps</a>","2012"
"Bad Kids Go to Hell","2012"
"Cheerful Weather for the Wedding","2012"
"Deadfall","2012"
"Dino Time","2012"
"The Fitzgerald Family Christmas","2012"
"Heleno","2012"
"Hyde Park on Hudson","2012"
"Lay the Favorite","2012"
"<a href=""/wiki/The_Hobbit:_An_Unexpected_Journey"" title=""The Hobbit: An Unexpected Journey"">The Hobbit: An Unexpected Journey</a>","2012"
"<a href=""/wiki/The_Guilt_Trip_(film)"" title=""The Guilt Trip (film)"">The Guilt Trip</a>","2012"
"<a href=""/wiki/Monsters,_Inc."" title=""Monsters, Inc."">Monsters, Inc.</a>","2012"
"Zero Dark Thirty","2012"
"<a href=""/wiki/Cirque_du_Soleil:_Worlds_Away"" title=""Cirque du Soleil: Worlds Away"">Cirque du Soleil: Worlds Away</a>","2012"
"<a href=""/wiki/Jack_Reacher_(film)"" title=""Jack Reacher (film)"">Jack Reacher</a>","2012"
"<a href=""/wiki/This_Is_40"" title=""This Is 40"">This Is 40</a>","2012"
"The Impossible","2012"
"Not Fade Away","2012"
"<a href=""/wiki/Django_Unchained"" title=""Django Unchained"">Django Unchained</a>","2012"
"<a href=""/wiki/Les_Mis%C3%A9rables_(2012_film)"" title=""Les Misérables (2012 film)"">Les Misérables</a>","2012"
"<a href=""/wiki/Parental_Guidance_(film)"" title=""Parental Guidance (film)"">Parental Guidance</a>","2012"
"West of Memphis","2012"
"Quartet","2012"
"Tabu","2012"
"Promised Land","2012"
"Crawlspace","2013"
"A Dark Truth","2013"
"Table No. 21","2013"
"Texas Chainsaw 3D","2013"
"The Grandmaster","2013"
"The Baytown Outlaws","2013"
"Freeloaders","2013"
"Gangster Squad","2013"
"A Haunted House","2013"
"Horrid Henry: The Movie","2013"
"Matru Ki Bijlee Ka Mandola","2013"
"Struck by Lightning","2013"
"Hansel & Gretel: Witch Hunters","2013"
"Broken City","2013"
"The Last Stand","2013"
"Luv","2013"
"Mama","2013"
"Officer Down","2013"
"Happy People: A Year in the Taiga","2013"
"John Dies at the End","2013"
"Knife Fight","2013"
"Movie 43","2013"
"Parker","2013"
"Race 2","2013"
"Supporting Characters","2013"
"The Taste of Money","2013"
"Television","2013"
"Yossi","2013"
"As Luck Would Have It","2013"
"Bullet to the Head","2013"
"The Haunting in Connecticut 2: Ghosts of Georgia","2013"
"Sound City","2013"
"Stand Up Guys","2013"
"Warm Bodies","2013"
"A Glimpse Inside the Mind of Charles Swan III","2013"
"I Give It a Year","2013"
"Identity Thief","2013"
"Side Effects","2013"
"Special 26","2013"
"Top Gun 3D","2013"
"Journey to the West: Conquering the Demons","2013"
"Beautiful Creatures","2013"
"A Good Day to Die Hard","2013"
"Murder 3","2013"
"Safe Haven","2013"
"Escape from Planet Earth","2013"
"Bless Me, Ultima","2013"
"Dark Skies","2013"
"Kai Po Che!","2013"
"Snitch","2013"
"To the Wonder","2013"
"21 & Over","2013"
"The Attacks of 26/11","2013"
"I, Me Aur Main","2013"
"Jack the Giant Slayer","2013"
"The Last Exorcism Part II","2013"
"Phantom","2013"
"Stoker","2013"
"Dead Man Down","2013"
"Emperor","2013"
"I'm So Excited","2013"
"Oz the Great and Powerful","2013"
"The Knight","2013"
"Goddess","2013"
"The Call","2013"
"The Incredible Burt Wonderstone","2013"
"Spring Breakers","2013"
"Welcome to the Punch","2013"
"Admission","2013"
"The Croods","2013"
"Inappropriate Comedy","2013"
"Love and Honor","2013"
"Olympus Has Fallen","2013"
"G.I. Joe: Retaliation","2013"
"Trance","2013"
"Himmatwala","2013"
"The Host","2013"
"The Place Beyond the Pines","2013"
"Temptation: Confessions of a Marriage Counselor","2013"
"Wrong","2013"
"Dragon Ball Z: Battle of Gods","2013"
"Baadshah","2013"
"The Brass Teapot","2013"
"Evil Dead","2013"
"Jurassic Park 3D","2013"
"Settai","2013"
"Upstream Color","2013"
"Fists of Legend","2013"
"Oblivion","2013"
"42","2013"
"Disconnect","2013"
"It's a Disaster","2013"
"Scary Movie 5","2013"
"Java Heat","2013"
"Home Run","2013"
"The Lords of Salem","2013"
"At Any Price","2013"
"Iron Man 3","2013"
"Arthur Newman","2013"
"The Big Wedding","2013"
"The Look of Love","2013"
"Mud","2013"
"Pain & Gain","2013"
"So Young","2013"
"Bombay Talkies","2013"
"Greetings from Tim Buckley","2013"
"The Iceman","2013"
"Kiss of the Damned","2013"
"Shootout at Wadala","2013"
"What Maisie Knew","2013"
"Star Trek Into Darkness","2013"
"Aftershock","2013"
"Go Goa Gone","2013"
"The Great Gatsby","2013"
"He's Way More Famous Than You","2013"
"No One Lives","2013"
"Peeples","2013"
"Aurangzeb","2013"
"Black Rock","2013"
"The English Teacher","2013"
"Fast & Furious 6","2013"
"Frances Ha","2013"
"The Reluctant Fundamentalist","2013"
"The Hangover Part III","2013"
"Before Midnight","2013"
"Epic","2013"
"Only God Forgives","2013"
"After Earth","2013"
"Byzantium","2013"
"The East","2013"
"The Kings of Summer","2013"
"Now You See Me","2013"
"The Purge","2013"
"Yeh Jawaani Hai Deewani","2013"
"Hello Herman","2013"
"The Internship","2013"
"Much Ado About Nothing","2013"
"Tiger Eyes","2013"
"Violet & Daisy","2013"
"This Is the End","2013"
"The Bling Ring","2013"
"Fukrey","2013"
"Man of Steel","2013"
"My Little Pony: Equestria Girls","2013"
"Despicable Me 2","2013"
"Monsters University","2013"
"This Is Martin Bonner","2013"
"World War Z","2013"
"How to Make Money Selling Drugs","2013"
"100 Bloody Acres","2013"
"Copperhead","2013"
"The Heat","2013"
"Redemption","2013"
"Some Girl(s)","2013"
"White House Down","2013"
"Kevin Hart: Let Me Explain","2013"
"The Lone Ranger","2013"
"Bad Words","2013"
"Hammer of the Gods","2013"
"Lootera","2013"
"Stuck in Love","2013"
"The Way, Way Back","2013"
"Bhaag Milkha Bhaag","2013"
"Dealin' with Idiots","2013"
"Fruitvale Station","2013"
"Grown Ups 2","2013"
"Killing Season","2013"
"Pacific Rim","2013"
"V/H/S/2","2013"
"Pokémon the Movie: Genesect and the Legend Awakened","2013"
"Turbo","2013"
"The Conjuring","2013"
"D-Day","2013"
"Girl Most Likely","2013"
"R.I.P.D.","2013"
"RED 2","2013"
"The World's End","2013"
"The Wolverine","2013"
"Blue Jasmine","2013"
"Romeo and Juliet","2013"
"The To Do List","2013"
"The Smurfs 2","2013"
"2 Guns","2013"
"The Canyons","2013"
"Europa Report","2013"
"The Spectacular Now","2013"
"Percy Jackson: Sea of Monsters","2013"
"We're the Millers","2013"
"Attarintiki Daredi","2013"
"Chennai Express","2013"
"Elysium","2013"
"Planes","2013"
"Thalaivaa","2013"
"Kick-Ass 2","2013"
"Ain't Them Bodies Saints","2013"
"The Butler","2013"
"Jobs","2013"
"Paranoia","2013"
"The Mortal Instruments: City of Bones","2013"
"Drinking Buddies","2013"
"Scenic Route","2013"
"Short Term 12","2013"
"You're Next","2013"
"Closed Circuit","2013"
"One Direction: This Is Us","2013"
"Getaway","2013"
"The Lifeguard","2013"
"The Zero Theorem","2013"
"About Time","2013"
"Hell Baby","2013"
"Riddick","2013"
"Shuddh Desi Romance","2013"
"Touchy Feely","2013"
"August: Osage County","2013"
"The Family","2013"
"Insidious: Chapter 2","2013"
"Battle of the Year","2013"
"Enough Said","2013"
"Prisoners","2013"
"Rush","2013"
"Sunshine on Leith","2013"
"The Wizard of Oz 3D","2013"
"Baggage Claim","2013"
"Cloudy with a Chance of Meatballs 2","2013"
"Don Jon","2013"
"Metallica Through the Never","2013"
"Ramayya Vasthavayya","2013"
"Runner Runner","2013"
"Grace Unplugged","2013"
"Gravity","2013"
"Escape Plan","2013"
"Captain Phillips","2013"
"The Devil's Rapture","2013"
"The Fifth Estate","2013"
"Machete Kills","2013"
"12 Years a Slave","2013"
"Carrie","2013"
"I'm in Love with a Church Girl","2013"
"Thor: The Dark World","2013"
"Bastards","2013"
"Blue Is the Warmest Colour","2013"
"The Counselor","2013"
"Jackass Presents: Bad Grandpa","2013"
"Spinning Plates","2013"
"Dallas Buyers Club","2013"
"Ender's Game","2013"
"Free Birds","2013"
"Last Vegas","2013"
"The Book Thief","2013"
"The Hunger Games: Catching Fire","2013"
"The Best Man Holiday","2013"
"The Christmas Candle","2013"
"Frozen","2013"
"Contracted","2013"
"Delivery Man","2013"
"Nebraska","2013"
"Philomena","2013"
"Anchorman 2: The Legend Continues","2013"
"Black Nativity","2013"
"Grace of Monaco","2013"
"Homefront","2013"
"Oldboy","2013"
"Mandela: Long Walk to Freedom","2013"
"The Hobbit: The Desolation of Smaug","2013"
"Commitment","2013"
"Crave","2013"
"Inside Llewyn Davis","2013"
"The Last Days on Mars","2013"
"Out of the Furnace","2013"
"Swerve","2013"
"American Hustle","2013"
"A Madea Christmas","2013"
"Saving Mr. Banks","2013"
"The Wolf of Wall Street","2013"
"Her","2013"
"The Harry Hill Movie","2013"
"Walking with Dinosaurs","2013"
"47 Ronin","2013"
"Grudge Match","2013"
"The Secret Life of Walter Mitty","2013"
"Lone Survivor","2013"
"The Best Offer","2014"
"Jamesy Boy","2014"
"Open Grave","2014"
"Paranormal Activity: The Marked Ones","2014"
"Yves Saint Laurent","2014"
"The Adventurer: The Curse of the Midas Box","2014"
"Black Coffee","2014"
"Dumbbells","2014"
"The Legend of Hercules","2014"
"Raze","2014"
"Redirected","2014"
"The Nut Job","2014"
"Divin Enfant","2014"
"Jack Ryan: Shadow Recruit","2014"
"Lilting","2014"
"Whiplash","2014"
"Back in the Day","2014"
"Big Bad Wolves","2014"
"Camp X-Ray","2014"
"Devil's Due","2014"
"Fishing Without Nets","2014"
"Frank","2014"
"Freezer","2014"
"The Guest","2014"
"Hellion","2014"
"Kidnapped for Christ","2014"
"Laggies","2014"
"Like Father, Like Son","2014"
"Obvious Child","2014"
"Ride Along","2014"
"Summer in February","2014"
"Alive Inside: A Story of Music and Memory","2014"
"Appropriate Behavior","2014"
"The Better Angels","2014"
"The Case Against 8","2014"
"Dear White People","2014"
"Difret","2014"
"Drunktown's Finest","2014"
"God Help the Girl","2014"
"I Origins","2014"
"Love Is Strange","2014"
"Wish I Was Here","2014"
"Young Ones","2014"
"Boyhood","2014"
"Calvary","2014"
"Dead Snow: Red vs. Dead","2014"
"A Most Wanted Man","2014"
"20,000 Days on Earth","2014"
"The Signal","2014"
"The Trip to Italy","2014"
"The One I Love","2014"
"The Raid 2","2014"
"24 Exposures","2014"
"Gimme Shelter","2014"
"Gloria","2014"
"I, Frankenstein","2014"
"Jai Ho","2014"
"Run & Jump","2014"
"The Idolmaster Movie: Beyond the Brilliant Future!","2014"
"The Monkey King","2014"
"Non-Stop","2014"
"That Awkward Moment","2014"
"Jacky in Women's Kingdom","2014"
"RoboCop","2014"
"Best Night Ever","2014"
"Labor Day","2014"
"Noble","2014"
"The Lego Movie","2014"
"Barefoot","2014"
